Gene ID	source_id	Input Ortholog(s)	
PF3D7_1411800	PF3D7_1411800.1	PBANKA_1030700	
PF3D7_1411900	PF3D7_1411900.1	PBANKA_1030600	
PF3D7_1412000	PF3D7_1412000.1	PBANKA_1030600	
PF3D7_1412100	PF3D7_1412100.1	PBANKA_1030500	
PF3D7_1412200	PF3D7_1412200.1	PBANKA_1030400	
PF3D7_1412300	PF3D7_1412300.1	PBANKA_1030300	
PF3D7_1412500	PF3D7_1412500.1	PBANKA_1030100	
PF3D7_1412600	PF3D7_1412600.1	PBANKA_1030000	
PF3D7_1412700	PF3D7_1412700.1	PBANKA_1029900	
PF3D7_1412800	PF3D7_1412800.1	PBANKA_1029800	
PF3D7_1412900	PF3D7_1412900.2	PBANKA_1029700	
PF3D7_1412900	PF3D7_1412900.1	PBANKA_1029700	
PF3D7_1413000	PF3D7_1413000.1	PBANKA_1029600	
PF3D7_1413100	PF3D7_1413100.1	PBANKA_1029500	
PF3D7_1413400	PF3D7_1413400.1	PBANKA_1029300	
PF3D7_1413500	PF3D7_1413500.1	PBANKA_1029200	
PF3D7_1413800	PF3D7_1413800.1	PBANKA_1028900	
PF3D7_1413900	PF3D7_1413900.1	PBANKA_1028800	
PF3D7_1414000	PF3D7_1414000.1	PBANKA_1028700	
PF3D7_1414100	PF3D7_1414100.1	PBANKA_1028600	
PF3D7_1414200	PF3D7_1414200.1	PBANKA_1028500	
PF3D7_1414300	PF3D7_1414300.1	PBANKA_1028400	
PF3D7_1414400	PF3D7_1414400.1	PBANKA_1028300	
PF3D7_1414500	PF3D7_1414500.1	PBANKA_1028200	
PF3D7_1414600	PF3D7_1414600.1	PBANKA_1028100	
PF3D7_1414700	PF3D7_1414700.1	PBANKA_1028000	
PF3D7_1414800	PF3D7_1414800.1	PBANKA_1027900	
PF3D7_1414900	PF3D7_1414900.1	PBANKA_1027800	
PF3D7_1415000	PF3D7_1415000.1	PBANKA_1027700	
PF3D7_1415100	PF3D7_1415100.1	PBANKA_1027600	
PF3D7_1415200	PF3D7_1415200.1	PBANKA_1027500	
PF3D7_1415300	PF3D7_1415300.1	PBANKA_1027400	
PF3D7_1415500	PF3D7_1415500.1	PBANKA_1027200	
PF3D7_1415700	PF3D7_1415700.1	PBANKA_1027000	
PF3D7_1415800	PF3D7_1415800.1	PBANKA_1026900	
PF3D7_1415900	PF3D7_1415900.1	PBANKA_1026800	
PF3D7_1416000	PF3D7_1416000.1	PBANKA_1026700	
PF3D7_1416100	PF3D7_1416100.1	PBANKA_1026600	
PF3D7_1416200	PF3D7_1416200.1	PBANKA_1026500	
PF3D7_1416300	PF3D7_1416300.1	PBANKA_1026400	
PF3D7_1416400	PF3D7_1416400.1	PBANKA_1026300	
PF3D7_1416500	PF3D7_1416500.1	PBANKA_1014000,PBANKA_1026200	
PF3D7_1416700	PF3D7_1416700.1	PBANKA_1026000	
PF3D7_1416800	PF3D7_1416800.1	PBANKA_1025900	
PF3D7_1416900	PF3D7_1416900.1	PBANKA_1025800	
PF3D7_1417000	PF3D7_1417000.1	PBANKA_1025700	
PF3D7_1417100	PF3D7_1417100.1	PBANKA_1025600	
PF3D7_1417300	PF3D7_1417300.1	PBANKA_1025400	
PF3D7_1417500	PF3D7_1417500.1	PBANKA_1025200	
PF3D7_1417700	PF3D7_1417700.1	PBANKA_1025000	
PF3D7_1417800	PF3D7_1417800.1	PBANKA_1024900	
PF3D7_1417900	PF3D7_1417900.1	PBANKA_1024800	
PF3D7_1418000	PF3D7_1418000.1	PBANKA_1024700	
PF3D7_1418100	PF3D7_1418100.1	PBANKA_1024600	
PF3D7_1418200	PF3D7_1418200.1	PBANKA_1024500	
PF3D7_1418300	PF3D7_1418300.1	PBANKA_1024400	
PF3D7_1418900	PF3D7_1418900.1	PBANKA_1024300	
PF3D7_1419100	PF3D7_1419100.1	PBANKA_1024100	
PF3D7_1419200	PF3D7_1419200.1	PBANKA_1024000	
PF3D7_1419300	PF3D7_1419300.1	PBANKA_1023900	
PF3D7_1419500	PF3D7_1419500.1	PBANKA_1023700	
PF3D7_1419600	PF3D7_1419600.1	PBANKA_1023600	
PF3D7_1419700	PF3D7_1419700.1	PBANKA_1023500	
PF3D7_1419800	PF3D7_1419800.2	PBANKA_1023400	
PF3D7_1419800	PF3D7_1419800.1	PBANKA_1023400	
PF3D7_1419900	PF3D7_1419900.1	PBANKA_1023300	
PF3D7_1420000	PF3D7_1420000.1	PBANKA_1023200	
PF3D7_1420100	PF3D7_1420100.1	PBANKA_1023100	
PF3D7_1420200	PF3D7_1420200.1	PBANKA_1023000	
PF3D7_1420300	PF3D7_1420300.1	PBANKA_1022900	
PF3D7_1420400	PF3D7_1420400.1	PBANKA_1022800	
PF3D7_1420500	PF3D7_1420500.1	PBANKA_1022700	
PF3D7_1420600	PF3D7_1420600.1	PBANKA_1022600	
PF3D7_1420700	PF3D7_1420700.1	PBANKA_1022500	
PF3D7_1420800	PF3D7_1420800.1	PBANKA_1022400,PBANKA_1038500	
PF3D7_1420900	PF3D7_1420900.1	PBANKA_1022300	
PF3D7_1421000	PF3D7_1421000.1	PBANKA_1022200	
PF3D7_1421100	PF3D7_1421100.1	PBANKA_1022100	
PF3D7_1421200	PF3D7_1421200.1	PBANKA_1022000	
PF3D7_1421400	PF3D7_1421400.1	PBANKA_1021900	
PF3D7_1421500	PF3D7_1421500.1	PBANKA_1021800	
PF3D7_1421600	PF3D7_1421600.1	PBANKA_1021700	
PF3D7_1421900	PF3D7_1421900.1	PBANKA_1021500	
PF3D7_1422000	PF3D7_1422000.1	PBANKA_1021400	
PF3D7_1422100	PF3D7_1422100.1	PBANKA_1021300	
PF3D7_1422200	PF3D7_1422200.1	PBANKA_1021200	
PF3D7_1422300	PF3D7_1422300.1	PBANKA_1021100	
PF3D7_1422400	PF3D7_1422400.1	PBANKA_1021000	
PF3D7_1422500	PF3D7_1422500.1	PBANKA_1020900	
PF3D7_1422600	PF3D7_1422600.1	PBANKA_1020800	
PF3D7_1422800	PF3D7_1422800.1	PBANKA_1020600	
PF3D7_1422900	PF3D7_1422900.1	PBANKA_1020500	
PF3D7_1423000	PF3D7_1423000.1	PBANKA_1020400	
PF3D7_1423100	PF3D7_1423100.1	PBANKA_1020300	
PF3D7_1423200	PF3D7_1423200.1	PBANKA_1020200	
PF3D7_1423300	PF3D7_1423300.1	PBANKA_1020100	
PF3D7_1423600	PF3D7_1423600.1	PBANKA_1019800	
PF3D7_1423800	PF3D7_1423800.1	PBANKA_1019600	
PF3D7_1424100	PF3D7_1424100.1	PBANKA_1019500	
PF3D7_1424400	PF3D7_1424400.1	PBANKA_1019400	
PF3D7_1425200	PF3D7_1425200.1	PBANKA_1019300	
PF3D7_1425300	PF3D7_1425300.1	PBANKA_1019200	
PF3D7_1425400	PF3D7_1425400.1	PBANKA_1019100	
PF3D7_1425500	PF3D7_1425500.1	PBANKA_1019000	
PF3D7_1425700	PF3D7_1425700.1	PBANKA_1018900	
PF3D7_1425900	PF3D7_1425900.1	PBANKA_1018700	
PF3D7_1426000	PF3D7_1426000.1	PBANKA_1018600	
PF3D7_1426100	PF3D7_1426100.1	PBANKA_1018500	
PF3D7_1426200	PF3D7_1426200.1	PBANKA_1018400	
PF3D7_1426300	PF3D7_1426300.1	PBANKA_1018300	
PF3D7_1426400	PF3D7_1426400.1	PBANKA_1018200	
PF3D7_1426500	PF3D7_1426500.1	PBANKA_1018100	
PF3D7_1426700	PF3D7_1426700.1	PBANKA_1017900	
PF3D7_1426900	PF3D7_1426900.1	PBANKA_1017700	
PF3D7_1427000	PF3D7_1427000.1	PBANKA_1017600	
PF3D7_1427100	PF3D7_1427100.1	PBANKA_1017500	
PF3D7_1427200	PF3D7_1427200.1	PBANKA_1017400	
PF3D7_1427300	PF3D7_1427300.1	PBANKA_1017300	
PF3D7_1427400	PF3D7_1427400.2	PBANKA_1017200	
PF3D7_1427400	PF3D7_1427400.1	PBANKA_1017200	
PF3D7_1427500	PF3D7_1427500.1	PBANKA_1017100	
PF3D7_1427600	PF3D7_1427600.1	PBANKA_1017000	
PF3D7_1427700	PF3D7_1427700.1	PBANKA_1016900	
PF3D7_1427800	PF3D7_1427800.1	PBANKA_1016800	
PF3D7_1427900	PF3D7_1427900.1	PBANKA_1016700	
PF3D7_1428000	PF3D7_1428000.1	PBANKA_1016600	
PF3D7_1428200	PF3D7_1428200.1	PBANKA_1016400	
PF3D7_1428300	PF3D7_1428300.1	PBANKA_1016300	
PF3D7_1428500	PF3D7_1428500.1	PBANKA_1016200	
PF3D7_1428600	PF3D7_1428600.1	PBANKA_1016100	
PF3D7_1428700	PF3D7_1428700.1	PBANKA_1016000	
PF3D7_1428800	PF3D7_1428800.1	PBANKA_1015900	
PF3D7_1428800	PF3D7_1428800.2	PBANKA_1015900	
PF3D7_1428900	PF3D7_1428900.1	PBANKA_1015800	
PF3D7_1429000	PF3D7_1429000.1	PBANKA_1015700	
PF3D7_1429100	PF3D7_1429100.1	PBANKA_1015000,PBANKA_1015600	
PF3D7_1429300	PF3D7_1429300.1	PBANKA_1015400	
PF3D7_1429400	PF3D7_1429400.1	PBANKA_1015300	
PF3D7_1429500	PF3D7_1429500.1	PBANKA_1015200	
PF3D7_1429600	PF3D7_1429600.1	PBANKA_1015100	
PF3D7_1429700	PF3D7_1429700.1	PBANKA_1015000,PBANKA_1015600	
PF3D7_1429800	PF3D7_1429800.1	PBANKA_1014900	
PF3D7_1429900	PF3D7_1429900.1	PBANKA_1014800	
PF3D7_1430000	PF3D7_1430000.1	PBANKA_1014700	
PF3D7_1430100	PF3D7_1430100.1	PBANKA_1014600	
PF3D7_1430200	PF3D7_1430200.1	PBANKA_1014500	
PF3D7_1430300	PF3D7_1430300.1	PBANKA_1014400	
PF3D7_1430400	PF3D7_1430400.1	PBANKA_1014300	
PF3D7_1430500	PF3D7_1430500.1	PBANKA_1014200	
PF3D7_1430600	PF3D7_1430600.1	PBANKA_1014100	
PF3D7_1430700	PF3D7_1430700.1	PBANKA_1014000,PBANKA_1026200	
PF3D7_1430800	PF3D7_1430800.1	PBANKA_1013900	
PF3D7_1430900	PF3D7_1430900.1	PBANKA_1013800	
PF3D7_1431000	PF3D7_1431000.1	PBANKA_1013700	
PF3D7_1431100	PF3D7_1431100.1	PBANKA_1013600	
PF3D7_1431300	PF3D7_1431300.1	PBANKA_1013500	
PF3D7_1431500	PF3D7_1431500.1	PBANKA_1013300	
PF3D7_1431600	PF3D7_1431600.1	PBANKA_1013200	
PF3D7_1431700	PF3D7_1431700.1	PBANKA_1013100	
PF3D7_1431900	PF3D7_1431900.1	PBANKA_1013000	
PF3D7_1432000	PF3D7_1432000.1	PBANKA_1012900	
PF3D7_1432100	PF3D7_1432100.1	PBANKA_1012800	
PF3D7_1432200	PF3D7_1432200.1	PBANKA_1012700	
PF3D7_1432300	PF3D7_1432300.1	PBANKA_1012600	
PF3D7_1432400	PF3D7_1432400.1	PBANKA_1012500	
PF3D7_1432500	PF3D7_1432500.1	PBANKA_1012400	
PF3D7_1432600	PF3D7_1432600.1	PBANKA_1012300	
PF3D7_1432700	PF3D7_1432700.1	PBANKA_1012200	
PF3D7_1432900	PF3D7_1432900.1	PBANKA_1012000	
PF3D7_1433000	PF3D7_1433000.1	PBANKA_1011900	
PF3D7_1433100	PF3D7_1433100.1	PBANKA_1011800	
PF3D7_1433200	PF3D7_1433200.1	PBANKA_1011700	
PF3D7_1433300	PF3D7_1433300.1	PBANKA_1011600	
PF3D7_1433500	PF3D7_1433500.1	PBANKA_1011400	
PF3D7_1433600	PF3D7_1433600.1	PBANKA_1011300	
PF3D7_1433700	PF3D7_1433700.1	PBANKA_1011200	
PF3D7_1434000	PF3D7_1434000.1	PBANKA_1010800	
PF3D7_1434100	PF3D7_1434100.1	PBANKA_1010700	
PF3D7_1434200	PF3D7_1434200.1	PBANKA_1010600	
PF3D7_1434300	PF3D7_1434300.1	PBANKA_1010500	
PF3D7_1434400	PF3D7_1434400.1	PBANKA_1010400	
PF3D7_1434500	PF3D7_1434500.1	PBANKA_1010300	
PF3D7_1434600	PF3D7_1434600.1	PBANKA_1010200	
PF3D7_1434700	PF3D7_1434700.1	PBANKA_1010100	
PF3D7_1434800	PF3D7_1434800.1	PBANKA_1010000	
PF3D7_1434900	PF3D7_1434900.1	PBANKA_1009900	
PF3D7_1435000	PF3D7_1435000.1	PBANKA_1009800	
PF3D7_1435100	PF3D7_1435100.1	PBANKA_1009700	
PF3D7_1435300	PF3D7_1435300.1	PBANKA_1009500	
PF3D7_1435400	PF3D7_1435400.1	PBANKA_1009400	
PF3D7_1435500	PF3D7_1435500.1	PBANKA_1009300	
PF3D7_1435700	PF3D7_1435700.1	PBANKA_1009100	
PF3D7_1435700	PF3D7_1435700.2	PBANKA_1009100	
PF3D7_1435800	PF3D7_1435800.1	PBANKA_1009000	
PF3D7_1435900	PF3D7_1435900.1	PBANKA_1008900	
PF3D7_1436000	PF3D7_1436000.1	PBANKA_1008800	
PF3D7_1436100	PF3D7_1436100.1	PBANKA_1008700	
PF3D7_1436400	PF3D7_1436400.1	PBANKA_1008400	
PF3D7_1436500	PF3D7_1436500.1	PBANKA_1008300	
PF3D7_1436600	PF3D7_1436600.1	PBANKA_1008200	
PF3D7_1436700	PF3D7_1436700.1	PBANKA_0612100	
PF3D7_1436800	PF3D7_1436800.1	PBANKA_0612000	
PF3D7_1436900	PF3D7_1436900.1	PBANKA_0611900	
PF3D7_1437000	PF3D7_1437000.1	PBANKA_0611800	
PF3D7_1437100	PF3D7_1437100.1	PBANKA_0611700	
PF3D7_1437200	PF3D7_1437200.1	PBANKA_0611600	
PF3D7_1437300	PF3D7_1437300.1	PBANKA_0611500	
PF3D7_1437400	PF3D7_1437400.1	PBANKA_0611400	
PF3D7_1437500	PF3D7_1437500.1	PBANKA_0611300	
PF3D7_1437600	PF3D7_1437600.1	PBANKA_0611200	
PF3D7_1437700	PF3D7_1437700.1	PBANKA_0611100	
PF3D7_1437800	PF3D7_1437800.1	PBANKA_0611000	
PF3D7_1437900	PF3D7_1437900.1	PBANKA_0610900	
PF3D7_1438000	PF3D7_1438000.1	PBANKA_0610800	
PF3D7_1438100	PF3D7_1438100.1	PBANKA_1302200	
PF3D7_1438500	PF3D7_1438500.1	PBANKA_1302400	
PF3D7_1438600	PF3D7_1438600.1	PBANKA_1302500	
PF3D7_1438700	PF3D7_1438700.1	PBANKA_1302600	
PF3D7_1438800	PF3D7_1438800.1	PBANKA_1302700	
PF3D7_1438900	PF3D7_1438900.1	PBANKA_1302800	
PF3D7_1439000	PF3D7_1439000.1	PBANKA_1302900	
PF3D7_1439100	PF3D7_1439100.1	PBANKA_1303000	
PF3D7_1439200	PF3D7_1439200.1	PBANKA_1303100	
PF3D7_1439300	PF3D7_1439300.1	PBANKA_1303200	
PF3D7_1439400	PF3D7_1439400.1	PBANKA_1303300	
PF3D7_1439500	PF3D7_1439500.1	PBANKA_1303400	
PF3D7_1439600	PF3D7_1439600.1	PBANKA_1303500	
PF3D7_1439700	PF3D7_1439700.1	PBANKA_1303600	
PF3D7_1439800	PF3D7_1439800.1	PBANKA_1303700	
PF3D7_1439900	PF3D7_1439900.1	PBANKA_1303800	
PF3D7_1440100	PF3D7_1440100.1	PBANKA_1304000	
PF3D7_1440200	PF3D7_1440200.1	PBANKA_1304200	
PF3D7_1440300	PF3D7_1440300.1	PBANKA_1304100	
PF3D7_1440400	PF3D7_1440400.1	PBANKA_1304300	
PF3D7_1440500	PF3D7_1440500.1	PBANKA_1304400	
PF3D7_1440600	PF3D7_1440600.1	PBANKA_1304500	
PF3D7_1440700	PF3D7_1440700.1	PBANKA_1304600	
PF3D7_1440800	PF3D7_1440800.1	PBANKA_1304700	
PF3D7_1440900	PF3D7_1440900.1	PBANKA_1304800	
PF3D7_1441000	PF3D7_1441000.1	PBANKA_1304900	
PF3D7_1441200	PF3D7_1441200.1	PBANKA_1305100	
PF3D7_1441300	PF3D7_1441300.1	PBANKA_1305200	
PF3D7_1441400	PF3D7_1441400.1	PBANKA_1305300	
PF3D7_1441500	PF3D7_1441500.1	PBANKA_1305400	
PF3D7_1441600	PF3D7_1441600.1	PBANKA_1305500	
PF3D7_1441700	PF3D7_1441700.1	PBANKA_1305600	
PF3D7_1441800	PF3D7_1441800.1	PBANKA_1305700	
PF3D7_1441900	PF3D7_1441900.1	PBANKA_1305800	
PF3D7_1442000	PF3D7_1442000.1	PBANKA_1305900	
PF3D7_1442100	PF3D7_1442100.1	PBANKA_1306000	
PF3D7_1442200	PF3D7_1442200.1	PBANKA_1306100	
PF3D7_1442300	PF3D7_1442300.1	PBANKA_1306200	
PF3D7_1442500	PF3D7_1442500.1	PBANKA_1306400	
PF3D7_1442800	PF3D7_1442800.1	PBANKA_1306700	
PF3D7_1443000	PF3D7_1443000.1	PBANKA_1306900	
PF3D7_1443100	PF3D7_1443100.1	PBANKA_1307000	
PF3D7_1443200	PF3D7_1443200.1	PBANKA_1307100	
PF3D7_1443300	PF3D7_1443300.1	PBANKA_1307200	
PF3D7_1443400	PF3D7_1443400.1	PBANKA_1307300	
PF3D7_1443500	PF3D7_1443500.1	PBANKA_1307400	
PF3D7_1443600	PF3D7_1443600.1	PBANKA_1307500	
PF3D7_1443700	PF3D7_1443700.1	PBANKA_1307600	
PF3D7_1443800	PF3D7_1443800.1	PBANKA_1307700	
PF3D7_1443900	PF3D7_1443900.1	PBANKA_1307800	
PF3D7_1444000	PF3D7_1444000.1	PBANKA_1307900	
PF3D7_1444100	PF3D7_1444100.1	PBANKA_1308000	
PF3D7_1444200	PF3D7_1444200.1	PBANKA_1308100	
PF3D7_1444300	PF3D7_1444300.1	PBANKA_1308200	
PF3D7_1444400	PF3D7_1444400.1	PBANKA_1308300	
PF3D7_1444500	PF3D7_1444500.1	PBANKA_1308400	
PF3D7_1444700	PF3D7_1444700.1	PBANKA_1308500	
PF3D7_1444800	PF3D7_1444800.1	PBANKA_1308600	
PF3D7_1445000	PF3D7_1445000.1	PBANKA_1308800	
PF3D7_1445100	PF3D7_1445100.1	PBANKA_1308900	
PF3D7_1445200	PF3D7_1445200.1	PBANKA_1309000	
PF3D7_1445300	PF3D7_1445300.1	PBANKA_1309100	
PF3D7_1445400	PF3D7_1445400.1	PBANKA_1309200	
PF3D7_1445500	PF3D7_1445500.1	PBANKA_1309300	
PF3D7_1445600	PF3D7_1445600.1	PBANKA_1309400	
PF3D7_1445700	PF3D7_1445700.1	PBANKA_1309500	
PF3D7_1445800	PF3D7_1445800.1	PBANKA_1309600	
PF3D7_1445900	PF3D7_1445900.1	PBANKA_1309700	
PF3D7_1446100	PF3D7_1446100.1	PBANKA_1309800	
PF3D7_1446200	PF3D7_1446200.1	PBANKA_1309900	
PF3D7_1446400	PF3D7_1446400.1	PBANKA_1310100	
PF3D7_1446600	PF3D7_1446600.1	PBANKA_1310400	
PF3D7_1446700	PF3D7_1446700.1	PBANKA_1310500	
PF3D7_1446800	PF3D7_1446800.1	PBANKA_1310600	
PF3D7_1446900	PF3D7_1446900.1	PBANKA_1310700	
PF3D7_1447000	PF3D7_1447000.1	PBANKA_1310800	
PF3D7_1447100	PF3D7_1447100.1	PBANKA_1310900	
PF3D7_1447200	PF3D7_1447200.1	PBANKA_1311000	
PF3D7_1447300	PF3D7_1447300.1	PBANKA_1311100	
PF3D7_1447400	PF3D7_1447400.1	PBANKA_1311200	
PF3D7_1447500	PF3D7_1447500.1	PBANKA_1311300	
PF3D7_1447600	PF3D7_1447600.1	PBANKA_1311400	
PF3D7_1447700	PF3D7_1447700.1	PBANKA_1311500	
PF3D7_1447800	PF3D7_1447800.1	PBANKA_1311600	
PF3D7_1447900	PF3D7_1447900.1	PBANKA_1311700	
PF3D7_1448000	PF3D7_1448000.1	PBANKA_1311800	
PF3D7_1448200	PF3D7_1448200.1	PBANKA_1312000	
PF3D7_1448400	PF3D7_1448400.1	PBANKA_1312200	
PF3D7_1448600	PF3D7_1448600.1	PBANKA_1312300	
PF3D7_1448700	PF3D7_1448700.1	PBANKA_1312400	
PF3D7_1448800	PF3D7_1448800.1	PBANKA_1312500	
PF3D7_1448900	PF3D7_1448900.1	PBANKA_1312600	
PF3D7_1449000	PF3D7_1449000.1	PBANKA_1312700	
PF3D7_1449100	PF3D7_1449100.1	PBANKA_1312800	
PF3D7_1449300	PF3D7_1449300.1	PBANKA_1313000	
PF3D7_1449400	PF3D7_1449400.1	PBANKA_1313100	
PF3D7_1449600	PF3D7_1449600.1	PBANKA_1313300	
PF3D7_1449700	PF3D7_1449700.1	PBANKA_1313400	
PF3D7_1449800	PF3D7_1449800.1	PBANKA_1313500	
PF3D7_1449900	PF3D7_1449900.1	PBANKA_1313600	
PF3D7_1450000	PF3D7_1450000.1	PBANKA_1313700	
PF3D7_1450100	PF3D7_1450100.1	PBANKA_1313800	
PF3D7_1450200	PF3D7_1450200.1	PBANKA_1313900	
PF3D7_1450300	PF3D7_1450300.1	PBANKA_1314000	
PF3D7_1450400	PF3D7_1450400.1	PBANKA_1314100	
PF3D7_1450500	PF3D7_1450500.1	PBANKA_1314200	
PF3D7_1450600	PF3D7_1450600.1	PBANKA_1314300	
PF3D7_1450700	PF3D7_1450700.1	PBANKA_1314400	
PF3D7_1450800	PF3D7_1450800.1	PBANKA_1314500	
PF3D7_1450900	PF3D7_1450900.1	PBANKA_1314600	
PF3D7_1451100	PF3D7_1451100.1	PBANKA_1314800	
PF3D7_1451300	PF3D7_1451300.1	PBANKA_1315000	
PF3D7_1451400	PF3D7_1451400.1	PBANKA_1315100	
PF3D7_1451500	PF3D7_1451500.1	PBANKA_1315200	
PF3D7_1451600	PF3D7_1451600.1	PBANKA_1315300	
PF3D7_1451700	PF3D7_1451700.1	PBANKA_1315400	
PF3D7_1451800	PF3D7_1451800.1	PBANKA_1315500	
PF3D7_1451900	PF3D7_1451900.1	PBANKA_1315600	
PF3D7_1452000	PF3D7_1452000.1	PBANKA_1315700	
PF3D7_1452100	PF3D7_1452100.1	PBANKA_1315800	
PF3D7_1452200	PF3D7_1452200.1	PBANKA_1315900	
PF3D7_1452300	PF3D7_1452300.1	PBANKA_1316000	
PF3D7_1452400	PF3D7_1452400.1	PBANKA_1316100	
PF3D7_1452500	PF3D7_1452500.1	PBANKA_1316200	
PF3D7_1452700	PF3D7_1452700.1	PBANKA_1316400	
PF3D7_1452800	PF3D7_1452800.1	PBANKA_1316500	
PF3D7_1452900	PF3D7_1452900.1	PBANKA_1316600	
PF3D7_1453000	PF3D7_1453000.1	PBANKA_1316700	
PF3D7_1453200	PF3D7_1453200.1	PBANKA_1316900	
PF3D7_1453300	PF3D7_1453300.1	PBANKA_1317000	
PF3D7_1453400	PF3D7_1453400.1	PBANKA_1317100	
PF3D7_1453500	PF3D7_1453500.1	PBANKA_1317200	
PF3D7_1453600	PF3D7_1453600.1	PBANKA_1317300	
PF3D7_1453700	PF3D7_1453700.1	PBANKA_1317400	
PF3D7_1453800	PF3D7_1453800.1	PBANKA_1317500	
PF3D7_1454000	PF3D7_1454000.1	PBANKA_1317700	
PF3D7_1454100	PF3D7_1454100.1	PBANKA_1317800	
PF3D7_1454200	PF3D7_1454200.1	PBANKA_1317900	
PF3D7_1454400	PF3D7_1454400.1	PBANKA_1318100	
PF3D7_1454500	PF3D7_1454500.1	PBANKA_1318200	
PF3D7_1454600	PF3D7_1454600.1	PBANKA_1318300	
PF3D7_1454700	PF3D7_1454700.1	PBANKA_1318400	
PF3D7_1454800	PF3D7_1454800.1	PBANKA_1318500	
PF3D7_1454900	PF3D7_1454900.1	PBANKA_1318600	
PF3D7_1455000	PF3D7_1455000.1	PBANKA_1318700	
PF3D7_1455100	PF3D7_1455100.1	PBANKA_1318800	
PF3D7_1455200	PF3D7_1455200.2	PBANKA_1318900	
PF3D7_1455200	PF3D7_1455200.1	PBANKA_1318900	
PF3D7_1455300	PF3D7_1455300.1	PBANKA_1319000	
PF3D7_1455400	PF3D7_1455400.1	PBANKA_1319100	
PF3D7_1455500	PF3D7_1455500.1	PBANKA_1319200	
PF3D7_1455600	PF3D7_1455600.1	PBANKA_1319300	
PF3D7_1455700	PF3D7_1455700.1	PBANKA_1319400	
PF3D7_1455800	PF3D7_1455800.1	PBANKA_1319500	
PF3D7_1455900	PF3D7_1455900.1	PBANKA_1319600	
PF3D7_1456100	PF3D7_1456100.1	PBANKA_1319800	
PF3D7_1456200	PF3D7_1456200.1	PBANKA_1319900	
PF3D7_1456300	PF3D7_1456300.1	PBANKA_1320000	
PF3D7_1456400	PF3D7_1456400.1	PBANKA_1320100	
PF3D7_1456500	PF3D7_1456500.1	PBANKA_1320200	
PF3D7_1456600	PF3D7_1456600.1	PBANKA_1320300	
PF3D7_1456700	PF3D7_1456700.1	PBANKA_1320400	
PF3D7_1456800	PF3D7_1456800.1	PBANKA_1320500	
PF3D7_1456900	PF3D7_1456900.1	PBANKA_1320600	
PF3D7_1457000	PF3D7_1457000.1	PBANKA_1320700	
PF3D7_1457200	PF3D7_1457200.1	PBANKA_1320900	
PF3D7_1457300	PF3D7_1457300.1	PBANKA_1321000	
PF3D7_1457500	PF3D7_1457500.1	PBANKA_1321200	
PF3D7_1457600	PF3D7_1457600.1	PBANKA_1321300	
PF3D7_1457700	PF3D7_1457700.1	PBANKA_1321400	
PF3D7_1458000	PF3D7_1458000.1	PBANKA_1321700	
PF3D7_1458100	PF3D7_1458100.1	PBANKA_1321800	
PF3D7_1458200	PF3D7_1458200.1	PBANKA_1321900	
PF3D7_1458300	PF3D7_1458300.1	PBANKA_1322000	
PF3D7_1458400	PF3D7_1458400.1	PBANKA_1322100	
PF3D7_1458500	PF3D7_1458500.1	PBANKA_1322200	
PF3D7_1458600	PF3D7_1458600.1	PBANKA_1322300	
PF3D7_1458700	PF3D7_1458700.1	PBANKA_1322400	
PF3D7_1458800	PF3D7_1458800.1	PBANKA_1322500	
PF3D7_1458900	PF3D7_1458900.1	PBANKA_1322600	
PF3D7_1459000	PF3D7_1459000.1	PBANKA_1322700	
PF3D7_1459100	PF3D7_1459100.1	PBANKA_1322800	
PF3D7_1459300	PF3D7_1459300.1	PBANKA_1322900	
PF3D7_1459400	PF3D7_1459400.1	PBANKA_1323000	
PF3D7_1459500	PF3D7_1459500.1	PBANKA_1323100	
PF3D7_1459600	PF3D7_1459600.1	PBANKA_1323200	
PF3D7_1459700	PF3D7_1459700.1	PBANKA_1323300	
PF3D7_1459800	PF3D7_1459800.1	PBANKA_1323400	
PF3D7_1459900	PF3D7_1459900.1	PBANKA_1323500	
PF3D7_1460000	PF3D7_1460000.1	PBANKA_1323600	
PF3D7_1460100	PF3D7_1460100.1	PBANKA_1323700	
PF3D7_1460200	PF3D7_1460200.1	PBANKA_1323900	
PF3D7_1460300	PF3D7_1460300.1	PBANKA_1324000	
PF3D7_1460400	PF3D7_1460400.1	PBANKA_1324100	
PF3D7_1460600	PF3D7_1460600.1	PBANKA_1324300	
PF3D7_1460700	PF3D7_1460700.1	PBANKA_1324400	
PF3D7_1460800	PF3D7_1460800.1	PBANKA_1324500	
PF3D7_1460900	PF3D7_1460900.2	PBANKA_1324600	
PF3D7_1460900	PF3D7_1460900.1	PBANKA_1324600	
PF3D7_1461000	PF3D7_1461000.1	PBANKA_1324700	
PF3D7_1461200	PF3D7_1461200.1	PBANKA_1324900	
PF3D7_1461300	PF3D7_1461300.1	PBANKA_1325000	
PF3D7_1461400	PF3D7_1461400.1	PBANKA_1325100	
PF3D7_1461500	PF3D7_1461500.1	PBANKA_1325200	
PF3D7_1461600	PF3D7_1461600.1	PBANKA_1325300	
PF3D7_1461700	PF3D7_1461700.1	PBANKA_1325400	
PF3D7_1461900	PF3D7_1461900.1	PBANKA_1325600	
PF3D7_1462000	PF3D7_1462000.1	PBANKA_1325700	
